CustomerID,NomeCliente,Genero,Idade,Regiao,DataInicio,DataCancelamento,MotivoCancelamento,Plano,ValorMensal,CanalAquisicao
C03952,Cliente 3952,M,60,Sul,2022-06-30,,,Basic,60,Google Ads
C03953,Cliente 3953,F,52,Centro-Oeste,2020-06-28,,,Premium,120,Google Ads
C03954,Cliente 3954,M,51,Sudeste,2023-10-25,,,Basic,60,Indicação
C03955,Cliente 3955,F,58,Sudeste,2022-01-07,,,Basic,60,Facebook
C03956,Cliente 3956,F,31,Norte,2023-11-19,2024-04-12,Serviço,Standard,80,Indicação
C03957,Cliente 3957,M,21,Norte,2021-08-12,,,Standard,80,Online
C03958,Cliente 3958,M,46,Sul,2021-05-10,,,Standard,80,Google Ads
C03959,Cliente 3959,M,58,Nordeste,2021-03-06,,,Standard,80,Google Ads
C03960,Cliente 3960,F,62,Sudeste,2023-05-15,,,Basic,60,Facebook
C03961,Cliente 3961,M,32,Sul,2022-11-24,2024-10-27,Concorrência,Basic,60,Google Ads
C03962,Cliente 3962,F,45,Norte,2024-11-20,2024-09-20,Uso baixo,Premium,120,Facebook
C03963,Cliente 3963,M,59,Norte,2024-05-25,,,Basic,60,Indicação
C03964,Cliente 3964,M,33,Sudeste,2023-12-07,2024-11-16,Preço,Basic,60,Online
C03965,Cliente 3965,F,29,Norte,2020-12-29,,,Standard,80,Facebook
C03966,Cliente 3966,F,22,Norte,2020-11-05,,,Basic,60,Indicação
C03967,Cliente 3967,M,51,Centro-Oeste,2022-09-08,,,Standard,80,Online
C03968,Cliente 3968,F,59,Nordeste,2023-07-26,,,Standard,80,Google Ads
C03969,Cliente 3969,F,18,Norte,2023-03-21,,,Standard,80,Online
C03970,Cliente 3970,F,56,Centro-Oeste,2020-08-14,,,Standard,80,Online
C03971,Cliente 3971,F,49,Sul,2023-06-20,,,Basic,60,Online
C03972,Cliente 3972,F,43,Norte,2020-01-10,,,Standard,80,Google Ads
C03973,Cliente 3973,M,34,Sul,2023-11-16,2024-06-16,Preço,Basic,60,Facebook
C03974,Cliente 3974,M,44,Norte,2020-02-17,,,Basic,60,Facebook
C03975,Cliente 3975,F,41,Sudeste,2024-07-05,,,Standard,80,Online
C03976,Cliente 3976,M,52,Centro-Oeste,2020-07-22,2024-01-05,Preço,Basic,60,Indicação
C03977,Cliente 3977,M,63,Centro-Oeste,2022-09-15,,,Standard,80,Indicação
C03978,Cliente 3978,F,59,Sudeste,2022-06-12,,,Standard,80,Online
C03979,Cliente 3979,M,56,Nordeste,2020-06-05,,,Premium,120,Online
C03980,Cliente 3980,F,43,Centro-Oeste,2022-05-04,2024-02-15,Uso baixo,Standard,80,Indicação
C03981,Cliente 3981,F,55,Sul,2020-01-26,2024-06-17,Serviço,Basic,60,Online
C03982,Cliente 3982,M,40,Centro-Oeste,2021-02-24,2024-11-30,Uso baixo,Basic,60,Online
C03983,Cliente 3983,F,39,Nordeste,2024-08-28,2024-06-12,Uso baixo,Basic,60,Facebook
C03984,Cliente 3984,F,21,Sul,2022-01-30,,,Basic,60,Facebook
C03985,Cliente 3985,F,26,Sul,2022-02-12,2024-03-06,Uso baixo,Basic,60,Online
C03986,Cliente 3986,F,21,Sudeste,2020-09-20,,,Basic,60,Online
C03987,Cliente 3987,F,24,Norte,2024-04-01,,,Standard,80,Google Ads
C03988,Cliente 3988,M,40,Sudeste,2021-08-10,,,Standard,80,Facebook
C03989,Cliente 3989,M,19,Norte,2022-08-15,,,Standard,80,Online
C03990,Cliente 3990,F,41,Sudeste,2021-04-14,,,Standard,80,Google Ads
C03991,Cliente 3991,F,57,Norte,2020-09-10,,,Standard,80,Google Ads
C03992,Cliente 3992,M,48,Centro-Oeste,2024-10-07,,,Standard,80,Google Ads
C03993,Cliente 3993,F,64,Sul,2024-04-18,,,Standard,80,Google Ads
C03994,Cliente 3994,M,48,Norte,2023-03-16,,,Basic,60,Facebook
C03995,Cliente 3995,F,64,Centro-Oeste,2023-09-11,,,Standard,80,Google Ads
C03996,Cliente 3996,F,57,Nordeste,2023-09-23,,,Standard,80,Facebook
C03997,Cliente 3997,F,60,Sudeste,2022-01-09,2024-09-16,Serviço,Basic,60,Google Ads
C03998,Cliente 3998,F,51,Nordeste,2020-04-27,2024-03-28,Uso baixo,Basic,60,Google Ads
C03999,Cliente 3999,F,41,Centro-Oeste,2023-04-03,,,Basic,60,Indicação
C04000,Cliente 4000,F,43,Nordeste,2021-07-03,2024-11-06,Concorrência,Standard,80,Facebook
C04001,Cliente 4001,F,33,Nordeste,2022-06-29,,,Standard,80,Indicação
C04002,Cliente 4002,M,64,Centro-Oeste,2022-05-19,,,Basic,60,Indicação
C04003,Cliente 4003,M,30,Sul,2022-03-18,,,Basic,60,Google Ads
C04004,Cliente 4004,M,32,Norte,2024-07-30,,,Premium,120,Facebook
C04005,Cliente 4005,F,44,Sudeste,2022-03-31,,,Basic,60,Online
C04006,Cliente 4006,F,21,Norte,2024-11-16,,,Basic,60,Google Ads
C04007,Cliente 4007,F,33,Sudeste,2023-05-06,,,Basic,60,Facebook
C04008,Cliente 4008,F,47,Norte,2023-10-29,,,Standard,80,Indicação
C04009,Cliente 4009,F,61,Nordeste,2024-05-20,2024-06-18,Serviço,Standard,80,Facebook
C04010,Cliente 4010,F,47,Sul,2024-06-03,,,Standard,80,Google Ads
C04011,Cliente 4011,F,53,Nordeste,2021-07-17,,,Premium,120,Facebook
C04012,Cliente 4012,M,20,Sul,2023-02-26,,,Standard,80,Indicação
C04013,Cliente 4013,F,39,Centro-Oeste,2021-02-17,2024-02-15,Serviço,Basic,60,Facebook
C04014,Cliente 4014,M,39,Sudeste,2023-11-04,,,Standard,80,Facebook
C04015,Cliente 4015,M,29,Sudeste,2022-05-29,2024-05-08,Preço,Basic,60,Indicação
C04016,Cliente 4016,F,38,Centro-Oeste,2022-09-19,2024-11-21,Serviço,Standard,80,Google Ads
C04017,Cliente 4017,F,21,Norte,2020-01-01,,,Basic,60,Online
C04018,Cliente 4018,M,48,Centro-Oeste,2020-06-15,,,Standard,80,Indicação
C04019,Cliente 4019,M,61,Centro-Oeste,2020-01-16,,,Basic,60,Indicação
C04020,Cliente 4020,F,48,Sul,2021-10-18,2024-01-17,Concorrência,Premium,120,Google Ads
C04021,Cliente 4021,F,40,Centro-Oeste,2020-04-21,,,Basic,60,Google Ads
C04022,Cliente 4022,M,37,Sudeste,2023-10-23,,,Standard,80,Facebook
C04023,Cliente 4023,F,32,Nordeste,2023-01-30,,,Basic,60,Indicação
C04024,Cliente 4024,F,40,Sul,2021-08-16,,,Premium,120,Facebook
C04025,Cliente 4025,F,45,Sul,2023-11-30,,,Standard,80,Facebook
C04026,Cliente 4026,M,33,Norte,2021-05-21,2024-12-07,Concorrência,Basic,60,Google Ads
C04027,Cliente 4027,M,54,Nordeste,2024-06-22,,,Premium,120,Google Ads
C04028,Cliente 4028,M,38,Sul,2021-11-01,2024-11-21,Uso baixo,Basic,60,Facebook
C04029,Cliente 4029,F,32,Centro-Oeste,2022-11-29,,,Standard,80,Indicação
C04030,Cliente 4030,F,34,Sul,2024-08-17,,,Standard,80,Indicação
C04031,Cliente 4031,M,54,Sul,2024-04-20,,,Basic,60,Facebook
C04032,Cliente 4032,M,30,Sul,2023-11-05,,,Premium,120,Online
C04033,Cliente 4033,M,36,Norte,2022-01-28,,,Basic,60,Online
C04034,Cliente 4034,F,47,Sul,2024-03-19,,,Basic,60,Google Ads
C04035,Cliente 4035,M,62,Sul,2021-05-11,,,Premium,120,Indicação
C04036,Cliente 4036,M,35,Norte,2022-08-22,,,Standard,80,Facebook
C04037,Cliente 4037,F,31,Nordeste,2020-10-07,,,Basic,60,Facebook
C04038,Cliente 4038,F,53,Sudeste,2020-12-16,,,Basic,60,Indicação
C04039,Cliente 4039,F,53,Norte,2020-11-29,,,Standard,80,Google Ads
C04040,Cliente 4040,M,37,Norte,2022-01-30,,,Basic,60,Google Ads
C04041,Cliente 4041,F,36,Sul,2024-03-27,,,Premium,120,Online
C04042,Cliente 4042,F,62,Sul,2023-07-30,,,Standard,80,Indicação
C04043,Cliente 4043,M,61,Sudeste,2021-12-28,,,Basic,60,Indicação
C04044,Cliente 4044,F,24,Sul,2023-09-04,,,Basic,60,Facebook
C04045,Cliente 4045,M,61,Centro-Oeste,2022-04-02,,,Standard,80,Indicação
C04046,Cliente 4046,M,21,Sul,2023-12-08,,,Basic,60,Online
C04047,Cliente 4047,F,51,Sul,2024-06-05,,,Standard,80,Indicação
C04048,Cliente 4048,F,19,Centro-Oeste,2020-01-14,,,Premium,120,Facebook
C04049,Cliente 4049,F,22,Sudeste,2022-12-15,,,Standard,80,Online
C04050,Cliente 4050,F,27,Centro-Oeste,2023-11-27,,,Standard,80,Facebook
C04051,Cliente 4051,F,49,Norte,2020-12-07,,,Basic,60,Indicação
C04052,Cliente 4052,F,59,Centro-Oeste,2024-12-22,2024-09-15,Serviço,Standard,80,Google Ads
C04053,Cliente 4053,M,58,Nordeste,2020-07-17,,,Standard,80,Indicação
C04054,Cliente 4054,M,30,Norte,2021-11-08,,,Standard,80,Indicação
C04055,Cliente 4055,F,56,Sul,2023-08-08,,,Basic,60,Facebook
C04056,Cliente 4056,M,22,Norte,2021-10-19,,,Premium,120,Google Ads
C04057,Cliente 4057,F,27,Sudeste,2024-01-04,,,Basic,60,Indicação
C04058,Cliente 4058,M,27,Sudeste,2020-03-18,,,Standard,80,Online
C04059,Cliente 4059,M,55,Centro-Oeste,2020-04-21,,,Standard,80,Online
C04060,Cliente 4060,M,44,Norte,2021-06-18,,,Standard,80,Facebook
C04061,Cliente 4061,F,38,Sul,2023-10-30,2024-09-05,Serviço,Basic,60,Facebook
C04062,Cliente 4062,M,25,Sudeste,2023-02-13,2024-12-02,Concorrência,Standard,80,Google Ads
C04063,Cliente 4063,F,18,Sul,2023-03-11,,,Basic,60,Facebook
C04064,Cliente 4064,M,45,Nordeste,2022-09-18,2024-06-25,Concorrência,Standard,80,Google Ads
C04065,Cliente 4065,M,56,Sudeste,2023-05-05,,,Basic,60,Indicação
C04066,Cliente 4066,M,31,Centro-Oeste,2022-02-28,,,Basic,60,Online
C04067,Cliente 4067,M,38,Nordeste,2024-04-12,,,Basic,60,Online
C04068,Cliente 4068,M,47,Norte,2023-08-15,,,Premium,120,Online
C04069,Cliente 4069,F,38,Sul,2023-01-04,,,Standard,80,Facebook
C04070,Cliente 4070,F,26,Sudeste,2021-06-13,,,Standard,80,Facebook
C04071,Cliente 4071,M,34,Nordeste,2020-04-09,,,Standard,80,Indicação
C04072,Cliente 4072,M,22,Nordeste,2024-02-11,,,Premium,120,Facebook
C04073,Cliente 4073,M,48,Sudeste,2022-08-30,,,Basic,60,Google Ads
C04074,Cliente 4074,M,57,Norte,2024-01-31,,,Standard,80,Online
C04075,Cliente 4075,F,55,Norte,2024-07-17,,,Standard,80,Indicação
C04076,Cliente 4076,M,60,Centro-Oeste,2023-08-08,,,Basic,60,Google Ads
C04077,Cliente 4077,F,36,Norte,2022-10-11,,,Basic,60,Google Ads
C04078,Cliente 4078,M,53,Centro-Oeste,2020-05-04,,,Basic,60,Facebook
C04079,Cliente 4079,F,50,Nordeste,2022-10-11,,,Basic,60,Facebook
C04080,Cliente 4080,M,30,Sudeste,2021-06-02,,,Basic,60,Online
C04081,Cliente 4081,M,31,Norte,2020-01-23,,,Basic,60,Indicação
C04082,Cliente 4082,F,50,Centro-Oeste,2020-06-10,,,Standard,80,Google Ads
C04083,Cliente 4083,M,46,Nordeste,2021-09-20,,,Basic,60,Facebook
C04084,Cliente 4084,M,60,Norte,2021-05-20,,,Basic,60,Facebook
C04085,Cliente 4085,M,53,Sul,2022-05-31,,,Premium,120,Indicação
C04086,Cliente 4086,F,61,Nordeste,2022-11-10,2024-12-22,Concorrência,Standard,80,Indicação
C04087,Cliente 4087,M,27,Norte,2024-11-22,2024-02-04,Concorrência,Basic,60,Facebook
C04088,Cliente 4088,M,48,Nordeste,2024-01-27,,,Standard,80,Facebook
C04089,Cliente 4089,F,23,Sudeste,2021-04-27,,,Basic,60,Online
C04090,Cliente 4090,F,18,Sudeste,2024-03-05,,,Basic,60,Indicação
C04091,Cliente 4091,F,24,Sudeste,2020-11-04,,,Basic,60,Google Ads
C04092,Cliente 4092,M,44,Sul,2024-06-07,,,Premium,120,Facebook
C04093,Cliente 4093,M,38,Sudeste,2022-05-23,,,Standard,80,Facebook
C04094,Cliente 4094,M,45,Sul,2024-04-25,2024-05-14,Serviço,Standard,80,Facebook
C04095,Cliente 4095,F,33,Sudeste,2020-07-21,,,Premium,120,Facebook
C04096,Cliente 4096,M,63,Nordeste,2023-12-10,,,Premium,120,Online
C04097,Cliente 4097,M,40,Norte,2021-10-01,,,Standard,80,Indicação
C04098,Cliente 4098,F,37,Norte,2020-05-21,,,Standard,80,Facebook
C04099,Cliente 4099,F,55,Sudeste,2022-09-30,,,Basic,60,Indicação
C04100,Cliente 4100,F,42,Norte,2021-09-06,,,Basic,60,Google Ads
C04101,Cliente 4101,F,45,Sudeste,2020-04-16,,,Standard,80,Google Ads
C04102,Cliente 4102,F,22,Sudeste,2021-06-12,2024-01-10,Serviço,Standard,80,Google Ads
C04103,Cliente 4103,M,38,Centro-Oeste,2024-04-09,,,Premium,120,Google Ads
C04104,Cliente 4104,F,35,Centro-Oeste,2021-07-29,2024-07-01,Serviço,Standard,80,Indicação
C04105,Cliente 4105,M,64,Centro-Oeste,2022-08-26,,,Standard,80,Google Ads
C04106,Cliente 4106,M,23,Sul,2024-11-07,,,Standard,80,Google Ads
C04107,Cliente 4107,F,46,Centro-Oeste,2021-11-18,,,Basic,60,Facebook
C04108,Cliente 4108,F,36,Sudeste,2020-10-17,2024-01-19,Concorrência,Standard,80,Facebook
C04109,Cliente 4109,F,50,Nordeste,2022-03-15,,,Standard,80,Facebook
C04110,Cliente 4110,M,18,Centro-Oeste,2023-08-27,,,Standard,80,Online
C04111,Cliente 4111,F,62,Centro-Oeste,2021-10-29,,,Standard,80,Facebook
C04112,Cliente 4112,F,20,Nordeste,2021-01-19,,,Basic,60,Google Ads
C04113,Cliente 4113,F,59,Sudeste,2022-12-12,,,Standard,80,Indicação
C04114,Cliente 4114,F,38,Sul,2024-05-27,2024-04-04,Uso baixo,Standard,80,Google Ads
C04115,Cliente 4115,F,52,Centro-Oeste,2023-04-21,,,Standard,80,Indicação
C04116,Cliente 4116,M,58,Nordeste,2023-10-24,,,Standard,80,Google Ads
C04117,Cliente 4117,M,57,Sudeste,2021-12-01,2024-08-07,Serviço,Basic,60,Online
C04118,Cliente 4118,M,20,Norte,2020-01-13,,,Basic,60,Facebook
C04119,Cliente 4119,F,42,Sul,2024-05-01,,,Basic,60,Google Ads
C04120,Cliente 4120,F,62,Nordeste,2022-08-17,,,Standard,80,Facebook
C04121,Cliente 4121,F,55,Nordeste,2020-06-08,,,Standard,80,Online
C04122,Cliente 4122,M,62,Nordeste,2023-07-31,2024-04-05,Preço,Premium,120,Online
C04123,Cliente 4123,F,37,Centro-Oeste,2021-07-18,,,Basic,60,Facebook
C04124,Cliente 4124,F,61,Norte,2023-08-03,2024-09-21,Preço,Basic,60,Facebook
C04125,Cliente 4125,F,62,Sul,2020-01-08,,,Standard,80,Indicação
C04126,Cliente 4126,M,51,Sudeste,2020-03-12,,,Standard,80,Facebook
C04127,Cliente 4127,F,38,Sudeste,2022-06-10,,,Standard,80,Facebook
C04128,Cliente 4128,M,40,Norte,2020-04-07,,,Premium,120,Indicação
C04129,Cliente 4129,F,23,Nordeste,2020-03-27,,,Premium,120,Google Ads
C04130,Cliente 4130,M,30,Nordeste,2020-04-10,,,Basic,60,Indicação
C04131,Cliente 4131,M,40,Nordeste,2020-10-07,,,Premium,120,Google Ads
C04132,Cliente 4132,M,26,Nordeste,2022-06-01,2024-06-05,Concorrência,Basic,60,Google Ads
C04133,Cliente 4133,F,34,Nordeste,2023-08-05,,,Standard,80,Google Ads
C04134,Cliente 4134,F,19,Norte,2022-01-18,,,Standard,80,Indicação
C04135,Cliente 4135,M,36,Centro-Oeste,2020-07-14,,,Standard,80,Indicação
C04136,Cliente 4136,M,36,Sul,2021-01-25,2024-09-30,Serviço,Basic,60,Online
C04137,Cliente 4137,F,24,Nordeste,2021-08-31,,,Basic,60,Google Ads
C04138,Cliente 4138,F,59,Centro-Oeste,2021-03-25,,,Standard,80,Indicação
C04139,Cliente 4139,M,59,Sudeste,2023-10-23,,,Basic,60,Online
C04140,Cliente 4140,F,37,Norte,2023-12-24,,,Basic,60,Google Ads
C04141,Cliente 4141,F,26,Centro-Oeste,2023-01-24,,,Standard,80,Indicação
C04142,Cliente 4142,F,34,Nordeste,2023-07-08,,,Standard,80,Indicação
C04143,Cliente 4143,F,44,Nordeste,2024-03-15,2024-09-02,Concorrência,Standard,80,Indicação
C04144,Cliente 4144,M,64,Nordeste,2020-04-30,,,Basic,60,Facebook
C04145,Cliente 4145,F,19,Centro-Oeste,2023-10-21,,,Premium,120,Online
C04146,Cliente 4146,F,53,Nordeste,2024-12-13,2024-10-11,Serviço,Basic,60,Indicação
C04147,Cliente 4147,M,36,Centro-Oeste,2020-11-27,2024-03-23,Preço,Premium,120,Facebook
C04148,Cliente 4148,M,34,Nordeste,2022-12-11,,,Standard,80,Online
C04149,Cliente 4149,F,22,Sudeste,2023-11-20,2024-05-12,Preço,Standard,80,Online
C04150,Cliente 4150,F,56,Sudeste,2020-11-13,2024-08-24,Preço,Premium,120,Facebook
C04151,Cliente 4151,F,35,Sul,2021-11-05,2024-07-02,Serviço,Basic,60,Online
C04152,Cliente 4152,F,24,Nordeste,2021-12-02,2024-06-28,Concorrência,Basic,60,Facebook
C04153,Cliente 4153,M,34,Nordeste,2023-07-24,,,Standard,80,Google Ads
C04154,Cliente 4154,M,56,Centro-Oeste,2024-06-08,,,Basic,60,Indicação
C04155,Cliente 4155,M,53,Centro-Oeste,2023-05-02,,,Standard,80,Facebook
C04156,Cliente 4156,F,57,Nordeste,2021-11-23,,,Basic,60,Online
C04157,Cliente 4157,F,62,Sul,2022-10-13,,,Premium,120,Online
C04158,Cliente 4158,F,21,Nordeste,2020-01-21,,,Standard,80,Google Ads
C04159,Cliente 4159,F,55,Centro-Oeste,2021-02-02,,,Basic,60,Google Ads
C04160,Cliente 4160,M,42,Nordeste,2024-10-04,,,Premium,120,Google Ads
C04161,Cliente 4161,M,22,Centro-Oeste,2020-07-20,2024-03-30,Uso baixo,Basic,60,Google Ads
C04162,Cliente 4162,F,47,Nordeste,2021-04-10,2024-03-23,Uso baixo,Basic,60,Google Ads
C04163,Cliente 4163,M,29,Norte,2023-03-20,,,Basic,60,Indicação
C04164,Cliente 4164,F,21,Centro-Oeste,2022-06-14,,,Standard,80,Facebook
C04165,Cliente 4165,F,41,Sul,2023-03-28,2024-04-16,Preço,Standard,80,Google Ads
C04166,Cliente 4166,M,46,Norte,2020-11-05,2024-12-13,Uso baixo,Standard,80,Google Ads
C04167,Cliente 4167,F,26,Nordeste,2021-05-18,2024-11-26,Serviço,Basic,60,Indicação
C04168,Cliente 4168,F,21,Centro-Oeste,2020-01-26,2024-08-19,Concorrência,Premium,120,Facebook
C04169,Cliente 4169,M,41,Norte,2020-03-06,2024-02-26,Preço,Standard,80,Google Ads
C04170,Cliente 4170,F,31,Sul,2020-09-19,,,Basic,60,Facebook
C04171,Cliente 4171,F,22,Centro-Oeste,2021-04-16,,,Standard,80,Facebook
C04172,Cliente 4172,M,35,Norte,2020-06-15,2024-08-22,Preço,Standard,80,Indicação
C04173,Cliente 4173,F,59,Norte,2022-03-10,,,Basic,60,Indicação
C04174,Cliente 4174,M,36,Norte,2023-03-23,2024-09-23,Preço,Basic,60,Google Ads
C04175,Cliente 4175,F,29,Sudeste,2020-12-08,,,Basic,60,Online
C04176,Cliente 4176,M,35,Nordeste,2021-12-18,2024-12-26,Preço,Premium,120,Indicação
C04177,Cliente 4177,M,34,Centro-Oeste,2021-02-16,,,Standard,80,Facebook
C04178,Cliente 4178,M,47,Centro-Oeste,2024-08-15,,,Basic,60,Facebook
C04179,Cliente 4179,F,41,Centro-Oeste,2023-04-22,,,Basic,60,Google Ads
C04180,Cliente 4180,M,28,Norte,2024-08-21,2024-10-08,Serviço,Standard,80,Google Ads
C04181,Cliente 4181,M,52,Nordeste,2023-05-02,,,Standard,80,Google Ads
C04182,Cliente 4182,M,40,Sul,2022-10-22,2024-08-19,Concorrência,Standard,80,Facebook
C04183,Cliente 4183,M,34,Centro-Oeste,2023-05-23,2024-01-16,Preço,Premium,120,Indicação
C04184,Cliente 4184,M,18,Nordeste,2021-11-17,,,Standard,80,Online
C04185,Cliente 4185,F,32,Nordeste,2024-05-29,2024-02-25,Preço,Standard,80,Indicação
C04186,Cliente 4186,F,49,Sudeste,2022-03-07,,,Basic,60,Online
C04187,Cliente 4187,F,26,Centro-Oeste,2024-07-20,,,Premium,120,Indicação
C04188,Cliente 4188,F,32,Norte,2021-04-27,,,Basic,60,Google Ads
C04189,Cliente 4189,F,45,Nordeste,2024-05-03,2024-04-23,Preço,Basic,60,Facebook
C04190,Cliente 4190,F,41,Nordeste,2022-11-21,,,Standard,80,Online
C04191,Cliente 4191,F,52,Sul,2024-08-20,,,Basic,60,Indicação
C04192,Cliente 4192,M,39,Sudeste,2020-01-15,,,Basic,60,Facebook
C04193,Cliente 4193,F,44,Nordeste,2023-09-03,,,Standard,80,Online
C04194,Cliente 4194,M,36,Nordeste,2023-06-20,,,Basic,60,Online
C04195,Cliente 4195,M,62,Norte,2020-01-17,,,Basic,60,Facebook
C04196,Cliente 4196,F,29,Norte,2021-06-17,,,Standard,80,Google Ads
C04197,Cliente 4197,M,37,Sul,2024-11-14,,,Standard,80,Facebook
C04198,Cliente 4198,M,18,Sul,2020-03-21,,,Basic,60,Google Ads
C04199,Cliente 4199,M,38,Sul,2021-10-17,,,Premium,120,Indicação
C04200,Cliente 4200,M,62,Norte,2021-03-11,,,Basic,60,Indicação
C04201,Cliente 4201,F,18,Norte,2022-10-28,,,Standard,80,Facebook
C04202,Cliente 4202,F,27,Sudeste,2022-10-15,,,Basic,60,Google Ads
C04203,Cliente 4203,F,64,Centro-Oeste,2021-11-09,,,Standard,80,Indicação
C04204,Cliente 4204,F,49,Centro-Oeste,2023-08-03,,,Basic,60,Google Ads
C04205,Cliente 4205,F,56,Sudeste,2022-02-18,,,Basic,60,Google Ads
C04206,Cliente 4206,F,39,Centro-Oeste,2024-12-29,,,Basic,60,Google Ads
C04207,Cliente 4207,F,35,Norte,2020-07-04,2024-03-08,Serviço,Standard,80,Facebook
C04208,Cliente 4208,F,63,Centro-Oeste,2024-03-27,,,Standard,80,Google Ads
C04209,Cliente 4209,F,49,Norte,2024-12-21,,,Basic,60,Facebook
C04210,Cliente 4210,F,44,Sudeste,2021-02-25,,,Premium,120,Indicação
C04211,Cliente 4211,M,45,Sul,2021-04-10,,,Basic,60,Indicação
C04212,Cliente 4212,F,35,Sudeste,2020-03-23,2024-01-30,Concorrência,Standard,80,Online
C04213,Cliente 4213,M,56,Centro-Oeste,2021-07-20,,,Basic,60,Online
C04214,Cliente 4214,M,46,Norte,2021-10-04,,,Standard,80,Indicação
C04215,Cliente 4215,M,35,Centro-Oeste,2024-07-18,,,Standard,80,Google Ads
C04216,Cliente 4216,M,61,Centro-Oeste,2024-02-15,,,Standard,80,Google Ads
C04217,Cliente 4217,F,25,Sul,2020-11-20,,,Basic,60,Indicação
C04218,Cliente 4218,M,48,Centro-Oeste,2023-12-13,,,Basic,60,Indicação
C04219,Cliente 4219,F,51,Sul,2020-02-20,,,Standard,80,Online
C04220,Cliente 4220,F,24,Norte,2022-11-16,,,Basic,60,Google Ads
C04221,Cliente 4221,M,53,Norte,2021-11-07,,,Basic,60,Indicação
C04222,Cliente 4222,F,35,Sul,2022-09-07,,,Basic,60,Online
C04223,Cliente 4223,M,55,Sudeste,2022-03-03,,,Basic,60,Online
C04224,Cliente 4224,M,26,Norte,2024-04-17,,,Basic,60,Google Ads
C04225,Cliente 4225,F,26,Sudeste,2022-12-21,,,Premium,120,Online
C04226,Cliente 4226,F,63,Norte,2021-10-18,,,Standard,80,Online
C04227,Cliente 4227,M,25,Norte,2023-04-09,,,Standard,80,Facebook
C04228,Cliente 4228,F,52,Nordeste,2023-08-02,,,Basic,60,Indicação
C04229,Cliente 4229,F,35,Centro-Oeste,2020-04-26,,,Standard,80,Google Ads
C04230,Cliente 4230,F,22,Centro-Oeste,2022-10-24,,,Standard,80,Indicação
C04231,Cliente 4231,M,31,Sudeste,2022-12-25,,,Standard,80,Facebook
C04232,Cliente 4232,M,45,Centro-Oeste,2022-12-19,,,Basic,60,Google Ads
C04233,Cliente 4233,F,47,Sudeste,2022-06-23,2024-05-31,Concorrência,Premium,120,Indicação
C04234,Cliente 4234,F,21,Norte,2021-05-16,2024-12-28,Serviço,Standard,80,Online
C04235,Cliente 4235,F,56,Nordeste,2022-03-09,,,Premium,120,Google Ads
C04236,Cliente 4236,F,37,Nordeste,2022-05-06,2024-01-30,Uso baixo,Basic,60,Facebook
C04237,Cliente 4237,F,42,Norte,2023-06-06,,,Basic,60,Online
C04238,Cliente 4238,M,45,Sul,2023-01-28,,,Basic,60,Facebook
C04239,Cliente 4239,F,29,Sul,2023-02-16,2024-06-15,Uso baixo,Standard,80,Online
C04240,Cliente 4240,M,19,Centro-Oeste,2020-03-09,,,Basic,60,Indicação
C04241,Cliente 4241,F,60,Sudeste,2021-10-25,,,Premium,120,Indicação
C04242,Cliente 4242,M,31,Nordeste,2022-03-02,2024-02-18,Preço,Premium,120,Indicação
C04243,Cliente 4243,F,39,Centro-Oeste,2020-08-08,,,Standard,80,Facebook
C04244,Cliente 4244,M,48,Norte,2022-10-06,,,Standard,80,Google Ads
C04245,Cliente 4245,F,40,Nordeste,2020-08-10,,,Standard,80,Indicação
C04246,Cliente 4246,M,37,Sudeste,2021-11-07,2024-10-24,Serviço,Standard,80,Facebook
C04247,Cliente 4247,M,55,Sudeste,2024-03-07,2024-06-29,Serviço,Basic,60,Online
C04248,Cliente 4248,M,21,Sul,2020-07-29,,,Standard,80,Indicação
C04249,Cliente 4249,M,32,Centro-Oeste,2024-12-19,2024-05-01,Uso baixo,Premium,120,Online
C04250,Cliente 4250,M,41,Norte,2022-07-19,,,Basic,60,Indicação
C04251,Cliente 4251,M,42,Nordeste,2024-05-17,2024-09-22,Uso baixo,Premium,120,Online
C04252,Cliente 4252,F,18,Sudeste,2022-06-04,,,Basic,60,Facebook
C04253,Cliente 4253,M,24,Nordeste,2022-05-31,,,Basic,60,Indicação
C04254,Cliente 4254,F,48,Norte,2020-09-18,,,Basic,60,Facebook
C04255,Cliente 4255,F,29,Nordeste,2021-06-01,,,Basic,60,Facebook
C04256,Cliente 4256,F,59,Centro-Oeste,2023-06-25,,,Premium,120,Online
C04257,Cliente 4257,F,22,Sul,2024-10-30,2024-09-15,Preço,Premium,120,Indicação
C04258,Cliente 4258,F,61,Nordeste,2022-03-08,,,Standard,80,Google Ads
C04259,Cliente 4259,M,59,Sul,2023-07-04,2024-07-12,Serviço,Premium,120,Google Ads
C04260,Cliente 4260,M,55,Norte,2022-12-22,,,Basic,60,Facebook
C04261,Cliente 4261,M,29,Sul,2023-11-16,,,Basic,60,Online
C04262,Cliente 4262,F,56,Nordeste,2021-06-23,,,Standard,80,Online
C04263,Cliente 4263,M,35,Nordeste,2021-02-20,2024-02-04,Uso baixo,Premium,120,Online
C04264,Cliente 4264,M,19,Sudeste,2020-02-22,,,Basic,60,Indicação
C04265,Cliente 4265,M,27,Nordeste,2024-11-22,2024-04-23,Serviço,Premium,120,Indicação
C04266,Cliente 4266,M,32,Sul,2020-02-07,2024-02-21,Uso baixo,Standard,80,Online
